image_name,tags
test_31590,clear primary
test_31591,clear primary
test_31592,clear primary
test_31593,clear agriculture primary
test_31594,primary haze
test_31595,partly_cloudy primary
test_31596,clear cultivation agriculture primary
test_31597,clear primary
test_31598,clear primary
test_31599,clear primary
test_31600,clear primary
test_31601,partly_cloudy primary
test_31602,water clear agriculture habitation primary road
test_31603,clear agriculture primary road
test_31604,clear primary
test_31605,clear primary
test_31606,cloudy
test_31607,clear primary
test_31608,clear primary
test_31609,clear primary
test_31610,clear primary
test_31611,clear primary
test_31612,clear primary
test_31613,partly_cloudy primary
test_31614,clear agriculture habitation primary road
test_31615,clear primary
test_31616,cloudy
test_31617,clear primary
test_31618,clear primary
test_31619,clear agriculture habitation primary road
test_31620,clear agriculture primary
test_31621,water clear agriculture primary
test_31622,clear cultivation agriculture primary
test_31623,clear primary
test_31624,partly_cloudy primary
test_31625,clear primary
test_31626,clear agriculture primary road
test_31627,clear agriculture habitation primary road
test_31628,clear primary
test_31629,water clear primary
test_31630,clear primary
test_31631,clear primary
test_31632,clear agriculture primary road
test_31633,cloudy water primary
test_31634,water clear primary
test_31635,primary
test_31636,water primary haze
test_31637,clear primary
test_31638,water clear primary
test_31639,clear primary
test_31640,clear primary
test_31641,clear primary
test_31642,clear agriculture habitation primary road
test_31643,water clear agriculture primary road
test_31644,clear agriculture habitation primary road
test_31645,partly_cloudy primary
test_31646,agriculture partly_cloudy primary road
test_31647,clear agriculture primary road
test_31648,partly_cloudy primary
test_31649,clear primary
test_31650,clear primary
test_31651,partly_cloudy primary
test_31652,clear primary
test_31653,cloudy
test_31654,partly_cloudy primary
test_31655,clear primary
test_31656,cloudy
test_31657,clear primary
test_31658,partly_cloudy primary
test_31659,clear cultivation agriculture primary
test_31660,clear primary
test_31661,primary
test_31662,agriculture partly_cloudy primary road
test_31663,clear primary
test_31664,agriculture partly_cloudy primary road
test_31665,clear primary
test_31666,cloudy
test_31667,clear agriculture primary
test_31668,water clear primary
test_31669,clear habitation primary road
test_31670,agriculture primary road
test_31671,clear primary
test_31672,clear primary
test_31673,water clear primary
test_31674,clear primary
test_31675,clear primary
test_31676,clear primary
test_31677,water clear primary
test_31678,water primary haze
test_31679,primary
test_31680,clear cultivation agriculture primary
test_31681,clear agriculture primary road
test_31682,clear cultivation agriculture habitation primary
test_31683,clear agriculture primary road
test_31684,clear primary
test_31685,clear primary
test_31686,partly_cloudy primary
test_31687,water clear cultivation primary
test_31688,agriculture partly_cloudy primary
test_31689,clear primary
test_31690,clear primary
test_31691,clear primary
test_31692,clear primary
test_31693,clear primary
test_31694,clear primary
test_31695,clear agriculture primary road
test_31696,clear primary
test_31697,clear primary
test_31698,primary haze
test_31699,cloudy
test_31700,clear agriculture primary road
test_31701,clear cultivation agriculture primary
test_31702,clear primary
test_31703,water clear primary
test_31704,clear primary
test_31705,clear primary
test_31706,water clear primary
test_31707,primary haze
test_31708,clear primary
test_31709,cloudy
test_31710,partly_cloudy primary
test_31711,clear primary
test_31712,partly_cloudy primary
test_31713,clear primary
test_31714,water clear primary
test_31715,water clear primary
test_31716,agriculture partly_cloudy primary road
test_31717,clear primary
test_31718,clear bare_ground primary
test_31719,clear primary
test_31720,clear primary
test_31721,clear primary
test_31722,agriculture partly_cloudy primary
test_31723,clear agriculture primary
test_31724,partly_cloudy primary
test_31725,clear primary
test_31726,clear agriculture primary road
test_31727,clear agriculture primary road
test_31728,clear primary
test_31729,clear primary
test_31730,clear primary
test_31731,partly_cloudy primary
test_31732,clear primary
test_31733,clear agriculture primary road
test_31734,agriculture partly_cloudy primary road
test_31735,clear agriculture habitation primary road
test_31736,clear primary
test_31737,water clear primary
test_31738,partly_cloudy primary
test_31739,clear primary
test_31740,clear primary
test_31741,water clear primary
test_31742,clear primary
test_31743,clear primary
test_31744,clear agriculture primary
test_31745,clear agriculture primary road
test_31746,primary
test_31747,cloudy
test_31748,clear agriculture habitation primary road
test_31749,clear agriculture primary
test_31750,agriculture primary haze
test_31751,clear cultivation primary
test_31752,cloudy
test_31753,clear primary
test_31754,clear primary
test_31755,clear primary
test_31756,clear primary
test_31757,clear primary
test_31758,water clear agriculture primary
test_31759,primary
test_31760,agriculture partly_cloudy primary
test_31761,clear agriculture habitation primary road
test_31762,clear primary
test_31763,clear agriculture primary
test_31764,water clear agriculture primary
test_31765,clear primary
test_31766,clear primary
test_31767,clear primary
test_31768,cloudy primary
test_31769,partly_cloudy primary
test_31770,clear agriculture primary road
test_31771,clear agriculture primary
test_31772,clear primary
test_31773,clear primary
test_31774,partly_cloudy primary
test_31775,clear agriculture primary
test_31776,clear primary
test_31777,clear primary
test_31778,clear primary
test_31779,primary haze
test_31780,primary
test_31781,agriculture primary road
test_31782,clear agriculture habitation primary road
test_31783,clear primary
test_31784,cloudy
test_31785,clear primary
test_31786,clear agriculture primary
test_31787,clear primary
test_31788,clear primary
test_31789,partly_cloudy primary
test_31790,clear primary
test_31791,clear primary
test_31792,primary haze
test_31793,clear primary
test_31794,clear agriculture primary road
test_31795,clear habitation primary road
test_31796,partly_cloudy primary
test_31797,clear primary
test_31798,clear agriculture primary
test_31799,clear agriculture primary road
test_31800,clear primary
test_31801,primary haze
test_31802,clear primary
test_31803,clear primary
test_31804,partly_cloudy primary
test_31805,cloudy
test_31806,cloudy
test_31807,clear primary
test_31808,primary haze
test_31809,clear primary
test_31810,clear cultivation agriculture primary
test_31811,clear agriculture primary
test_31812,clear primary
test_31813,primary haze
test_31814,clear primary
test_31815,clear primary
test_31816,agriculture partly_cloudy primary road
test_31817,clear primary
test_31818,partly_cloudy primary
test_31819,clear primary
test_31820,clear primary
test_31821,clear primary
test_31822,clear primary
test_31823,clear primary
test_31824,clear agriculture primary
test_31825,clear cultivation primary
test_31826,partly_cloudy primary
test_31827,clear primary
test_31828,cloudy
test_31829,partly_cloudy primary
test_31830,clear agriculture habitation primary road
test_31831,partly_cloudy primary
test_31832,clear agriculture primary road
test_31833,clear agriculture habitation primary road
test_31834,clear cultivation primary
test_31835,clear cultivation habitation primary
test_31836,primary haze
test_31837,clear primary
test_31838,primary haze
test_31839,clear primary
test_31840,partly_cloudy primary
test_31841,clear agriculture habitation primary road
test_31842,primary haze
test_31843,clear primary
test_31844,clear primary
test_31845,primary haze
test_31846,primary haze
test_31847,primary
test_31848,agriculture partly_cloudy primary
test_31849,clear primary
test_31850,cloudy
test_31851,clear primary
test_31852,clear primary
test_31853,partly_cloudy primary
test_31854,primary haze
test_31855,clear primary
test_31856,primary haze
test_31857,clear primary
test_31858,clear agriculture habitation primary road
test_31859,cloudy primary
test_31860,clear agriculture primary
test_31861,water clear primary
test_31862,clear primary
test_31863,clear agriculture primary
test_31864,clear primary
test_31865,clear primary
test_31866,clear primary
test_31867,primary haze
test_31868,clear agriculture primary
test_31869,cloudy
test_31870,partly_cloudy primary
test_31871,clear agriculture primary road
test_31872,clear primary
test_31873,agriculture partly_cloudy primary road
test_31874,clear primary
test_31875,cloudy
test_31876,clear primary
test_31877,clear primary
test_31878,clear agriculture primary road
test_31879,clear agriculture habitation primary road
test_31880,clear primary
test_31881,clear primary
test_31882,clear primary
test_31883,clear primary
test_31884,cloudy
test_31885,clear primary
test_31886,clear primary
test_31887,clear agriculture primary road
test_31888,clear agriculture habitation primary road
test_31889,primary haze
test_31890,primary haze
test_31891,clear agriculture primary
test_31892,clear agriculture primary
test_31893,clear primary
test_31894,partly_cloudy primary
test_31895,clear primary
test_31896,clear agriculture primary road
test_31897,clear agriculture primary
test_31898,clear primary
test_31899,partly_cloudy primary
test_31900,clear agriculture primary road
test_31901,clear agriculture primary
test_31902,primary haze
